unix,open,high,low,close,Volume BTC,tradecount
1.64417E+12,41510.77,41550.01,41510.77,41539.26,5.889,463
1.64417E+12,41504.83,41529.99,41503.36,41522.6,9.18622,377
1.64417E+12,41666.18,41671.38,41655.28,41655.29,7.67226,355
1.64417E+12,41657.61,41686.68,41638.02,41681.67,28.05158,568
1.64417E+12,41659.24,41662.34,41622,41622,11.3914,464
1.64417E+12,41651.93,41687.22,41651.93,41684.14,18.58542,813
1.64416E+12,41447.2,41465.37,41436.81,41438.02,8.49222,529
1.64416E+12,41451.58,41466.42,41426,41435.74,14.89655,728
1.64416E+12,41234.18,41266.14,41200,41265.3,37.49407,1038
1.64416E+12,41815.95,41826.3,41700.03,41758.27,81.01588,1475
1.64416E+12,41648.01,41661.82,41648.01,41651.28,6.68509,452
1.64415E+12,41688.97,41741.72,41683.89,41723,25.61089,694
1.64415E+12,41610.51,41610.52,41599.01,41605.59,3.70796,336
1.64415E+12,41592.52,41595.82,41577.62,41577.62,3.06054,408
1.64415E+12,41521.74,41580,41521.74,41572.77,71.98696,628
1.64415E+12,41529.21,41538.68,41522.65,41537.38,4.51698,346
1.64415E+12,41563,41563.01,41536.05,41536.37,5.8415,389
1.64414E+12,41551.01,41588.71,41551,41570.52,8.52051,462
1.64414E+12,41687.05,41687.68,41670,41671.43,8.16888,403
1.64414E+12,41625.8,41625.8,41602.23,41612.01,6.80873,453
1.64414E+12,41644.71,41666.51,41644.71,41659.01,12.89751,501
1.64414E+12,41489.96,41498.52,41489.95,41498.51,7.913,440
1.64413E+12,41595.34,41599.71,41581.57,41597.3,7.58518,415
1.64413E+12,41477.11,41477.11,41450.08,41450.09,10.82256,435
1.64413E+12,41432.5,41439.37,41412.42,41433.45,7.37894,405
1.64413E+12,41536.26,41575,41536.25,41560.83,5.50599,379
1.64413E+12,41580,41580.04,41534.98,41535.01,17.71544,437
1.64413E+12,41570.53,41578.29,41562.97,41578.29,4.32147,327
1.64412E+12,41510,41510.01,41502.46,41504.35,4.7575,287
1.64412E+12,41471.22,41474.41,41462.02,41474.39,4.87926,287
1.64412E+12,41433.87,41437.19,41407.45,41407.45,9.83908,549
1.64412E+12,41547.89,41554.59,41544.81,41554.59,4.9233,326
1.64412E+12,41544.01,41555.81,41542.23,41547.91,4.36204,317
1.64411E+12,41556.44,41559.95,41549.97,41553.49,3.007,300
1.64411E+12,41618.06,41619.36,41596.56,41602.88,9.7972,600
1.64411E+12,41534.76,41536.01,41519.64,41536,5.51918,290
1.64411E+12,41555.74,41582.98,41552.63,41581.38,12.22409,579
1.64411E+12,41393.12,41399.18,41378.91,41391.54,6.52486,294
1.64411E+12,41464.88,41475.23,41444.29,41444.29,10.11109,598
1.6441E+12,41459.99,41467.68,41450,41450.01,8.84005,370
1.6441E+12,41619.74,41622.4,41590.35,41590.35,4.37218,342
1.6441E+12,41681,41685.72,41668.67,41668.67,4.43522,308
1.6441E+12,41684.81,41725.5,41684.81,41711.84,6.20725,410
1.6441E+12,41654.84,41676.84,41654.83,41663.96,6.63369,300
1.6441E+12,41555.55,41555.56,41555.55,41555.56,3.64199,305
1.64409E+12,41503,41516.07,41489.84,41511.78,4.47269,257
1.64409E+12,41440.27,41448.02,41425.95,41425.96,18.52626,536
1.64409E+12,41596.64,41621.32,41592.47,41615.64,4.84545,383
1.64409E+12,41666.91,41675,41657.3,41665.38,8.95242,417
1.64409E+12,41714.8,41714.8,41686.28,41693.99,7.05802,485
1.64408E+12,41607.28,41611.45,41577.4,41599.27,12.32093,464
1.64408E+12,41411.04,41411.05,41376.6,41408.43,9.52326,622
1.64408E+12,41064.29,41137.52,41050,41101.93,103.99425,3364
1.64408E+12,41656.72,41665.43,41641.46,41653.81,8.33525,490
1.64408E+12,41650.83,41684.27,41645.11,41662.35,45.18985,1248
1.64408E+12,41774.1,41840.53,41774.1,41833.77,22.8184,990
1.64407E+12,41464.79,41483.21,41433.4,41433.41,14.28127,641
1.64407E+12,41505.13,41506.81,41495.61,41499.96,5.1721,337
1.64407E+12,41400.01,41437.77,41400,41417.88,24.40132,595
1.64407E+12,41428.32,41449,41428.31,41441.14,5.23921,375
1.64407E+12,41412.65,41425.68,41398.6,41422.89,7.88618,461
1.64406E+12,41433.72,41439.94,41426.23,41427.1,7.62849,474
1.64406E+12,41454.29,41460,41441.17,41443.51,21.51268,741
1.64406E+12,41459.89,41459.89,41437.39,41458.12,9.15176,475
1.64406E+12,41539.14,41540,41513.84,41516.88,6.49258,427
1.64406E+12,41486.16,41513.81,41480.93,41506.59,20.8534,502
1.64406E+12,41609.91,41669,41600.58,41647.24,39.04954,1197
1.64405E+12,41515.48,41515.49,41491.42,41491.43,12.41808,450
1.64405E+12,41457.96,41479.93,41457.71,41470.86,10.56486,426
1.64405E+12,41566.08,41586.31,41537.55,41554.47,21.91143,825
1.64405E+12,41402.29,41420,41399.1,41415.74,8.701,619
1.64405E+12,41465.01,41465.01,41448.3,41450.28,16.01632,648
1.64404E+12,41454.19,41461.21,41433.75,41434.47,19.81806,913
1.64404E+12,41626.69,41649.99,41616.5,41618.01,9.46563,562
1.64404E+12,41617.55,41630,41582.71,41582.72,46.3125,771
1.64404E+12,41527.12,41527.13,41488,41488.01,60.89933,910
1.64404E+12,41389.77,41429.24,41376.5,41401.54,24.13812,960
1.64404E+12,41530.42,41531.8,41513,41514.3,15.00196,572
1.64403E+12,41486.94,41489.12,41453.87,41455.01,18.96545,739
1.64403E+12,41415.51,41434.11,41415.51,41430.73,6.67679,502
1.64403E+12,41447.77,41447.78,41431.55,41446.68,24.51938,926
1.64403E+12,41405.41,41433.16,41405.4,41423.85,15.14235,670
1.64403E+12,41263.8,41266.75,41256.55,41265,7.58252,535
1.64402E+12,41384.73,41394.13,41358.01,41364.49,16.00115,515
1.64402E+12,41524.7,41535.73,41487.85,41490,40.42193,864
1.64402E+12,41692.32,41798.83,41692.32,41738.2,111.59674,2040
1.64402E+12,41380.32,41450,41380.32,41442.85,62.40091,1557
1.64402E+12,40735.23,40736.81,40696.46,40699.99,7.31369,362
1.64402E+12,40665.95,40678.78,40647.13,40674.22,17.07368,536
1.64401E+12,40515.61,40544.09,40513.1,40544.09,7.44728,481
1.64401E+12,40572.25,40598.08,40392.55,40496.74,214.14404,2467
1.64401E+12,40462.27,40477.43,40460.61,40477.42,8.84626,509
1.64401E+12,40514.39,40528.18,40507.1,40519.57,9.2923,510
1.64401E+12,40651.15,40652.98,40614.36,40627.39,28.80478,679
1.64401E+12,40845.01,40850,40760.8,40807.54,47.61209,1075
1.644E+12,40642.02,40672.72,40629.69,40650,54.8893,1219
1.644E+12,40419.59,40424.65,40394.1,40421.83,20.07041,747
1.644E+12,40425.5,40427.73,40407,40423.8,13.40198,577
1.644E+12,40465.24,40480.09,40429.99,40449.5,28.33126,932
1.644E+12,40282.73,40306.01,40272.02,40272.02,14.81486,698
1.64399E+12,40270.82,40325.56,40266.2,40310.6,41.09979,1116
1.64399E+12,40292.49,40430.04,40291.58,40400.01,749.29027,5161
1.64399E+12,39703.36,39800,39693,39740.09,141.21872,2126
1.64399E+12,39713.92,39819.91,39614.76,39634.26,237.44947,4642
1.64399E+12,38117.44,38370,38109.08,38262.37,868.58735,9960
1.64399E+12,37676.99,37683.07,37595.76,37607.32,50.00249,1337
1.64398E+12,37386.99,37447.77,37386.99,37442.68,48.97738,1035
1.64398E+12,37562.09,37637.94,37554.26,37593.22,75.56343,1884
1.64398E+12,37917.43,37934.35,37901.2,37918.21,37.63147,562
1.64398E+12,37975.09,37982.87,37962.32,37980.79,5.07259,325
1.64398E+12,37908.39,37920,37896.88,37899.99,6.58432,371
1.64397E+12,37927.47,37966.74,37927.46,37948.74,51.27223,888
1.64397E+12,37840.44,37870,37840.43,37856.66,7.10644,354
1.64397E+12,37866.8,37915,37866.8,37872.19,53.27605,818
1.64397E+12,38123.4,38127.95,38099.97,38119,79.9529,1095
1.64397E+12,38006.63,38013.97,37993.2,37999.66,5.63821,290
1.64397E+12,37923.58,37946.13,37920.1,37923.05,23.81919,469
1.64396E+12,37873.39,37876.86,37854.62,37854.62,15.77805,473
1.64396E+12,37922.88,37959.45,37917.79,37953.79,19.35451,555
1.64396E+12,37901.62,37927.37,37897.91,37922.66,25.36891,531
1.64396E+12,38114.12,38116.7,38031.42,38036.83,44.2408,1465
1.64396E+12,37996.95,37996.96,37960.73,37961.77,19.66038,464
1.64395E+12,37653.61,37668.19,37647.58,37662.41,8.46152,311
1.64395E+12,37600.1,37602,37564.58,37569.68,29.67131,685
1.64395E+12,37280.25,37283.32,37262.4,37264.94,12.57826,314
1.64395E+12,37249.43,37309.88,37247.83,37303.25,21.18922,496
1.64395E+12,37258.93,37308.46,37258.93,37274.92,41.56733,631
1.64395E+12,37361.01,37369.57,37359.29,37368.54,13.0424,301
1.64394E+12,37325.1,37327.11,37306.09,37322.2,8.99588,434
1.64394E+12,37350,37350,37327.06,37340.15,36.21725,966
1.64394E+12,37153.97,37173.37,37153.96,37173.36,14.17704,315
1.64394E+12,37113,37116.1,37094.51,37097.99,23.98386,497
1.64394E+12,37146.98,37169.82,37121.91,37168.85,28.50806,649
1.64393E+12,37140.1,37161.11,37132.01,37150.99,24.90601,513
1.64393E+12,37222.48,37252.56,37218.54,37225.46,45.41873,595
1.64393E+12,36953.53,36959.56,36940,36945.38,25.04977,357
1.64393E+12,36937.13,36972.46,36931.11,36961,30.27009,547
1.64393E+12,36830.68,36830.69,36806,36807.45,7.46348,604
1.64393E+12,36862.99,36975.86,36859.9,36929.76,59.33786,744
1.64392E+12,36850.89,36930.99,36850.88,36899.57,28.20216,839
1.64392E+12,36769.35,36779.85,36745.76,36751.51,32.58642,757
1.64392E+12,36382.53,36433.92,36369.88,36392.27,20.0641,695
1.64392E+12,36492.71,36522.98,36480.11,36500,8.78475,380
1.64392E+12,36667.23,36706.17,36652.43,36655.83,14.38433,428
1.64392E+12,36808.79,36825.95,36790.15,36802.13,10.82161,380
1.64391E+12,36779.2,36781.97,36756.88,36778.16,9.92281,468
1.64391E+12,36761.99,36796.49,36756.68,36767.84,8.98376,461
1.64391E+12,36786.57,36883.62,36785.08,36849.91,30.4524,884
1.64391E+12,36581.15,36588.84,36560,36562.22,27.35719,850
1.64391E+12,36844.54,36900,36837.06,36884.46,14.29638,508
1.6439E+12,36898.85,36941.64,36898.84,36901.09,19.39133,733
1.6439E+12,36814.01,36836.63,36785.67,36835.68,17.82393,624
1.6439E+12,36537.79,36600,36530.42,36581.21,22.50256,617
1.6439E+12,36516.75,36674.66,36502.54,36634.02,44.48693,1252
1.6439E+12,36542.7,36549.58,36517.77,36524.88,16.22713,576
1.6439E+12,36697.53,36717.01,36682.57,36711.24,20.57491,580
1.64389E+12,36649.65,36684.46,36648.1,36658.6,18.17358,470
1.64389E+12,36391.8,36412.71,36355,36360.28,16.32333,635
1.64389E+12,36666.77,36685.22,36658.54,36676.62,18.77332,531
1.64389E+12,36643.77,36699.99,36636.4,36687.6,38.30116,957
1.64389E+12,36368.9,36391.7,36343.7,36386.49,23.37247,693
1.64388E+12,36423.75,36453.7,36400.6,36434.23,21.35196,684
1.64388E+12,36414.49,36414.5,36333,36392.65,96.35678,1650
1.64388E+12,36912.1,36931.19,36910,36921.37,14.96199,387
1.64388E+12,37036.67,37047.18,37023.06,37031.03,11.74032,361
1.64388E+12,37045.91,37059.98,37030,37049.46,20.00981,447
1.64388E+12,37062.98,37065.53,37051,37058.11,11.56006,423
1.64387E+12,36984.63,36998.99,36980.41,36990,11.78935,597
1.64387E+12,36946.32,36949.87,36931.39,36937.81,6.62229,282
1.64387E+12,36891.38,36892.6,36853.54,36867.38,19.97805,465
1.64387E+12,36979.18,36995.43,36971.4,36987.11,31.03905,652
1.64387E+12,37053.87,37054.38,37030.54,37038.57,22.91546,512
1.64386E+12,36879.06,36884.99,36877.39,36877.39,12.51584,289
1.64386E+12,36859.93,36878.65,36859.93,36878.58,15.04997,402
1.64386E+12,36878.34,36886.84,36865.47,36881.54,6.86549,320
1.64386E+12,36840.78,36859.22,36827.91,36857.35,6.91005,359
1.64386E+12,36936.63,36940.89,36920.01,36931.15,10.16825,371
1.64386E+12,36872.89,36881.25,36844.87,36881.25,23.08354,469
1.64385E+12,36816.9,36861.15,36813.91,36834.52,24.40795,675
1.64385E+12,36968.46,36980.11,36966.33,36974.32,4.49962,290
1.64385E+12,36932.04,36944.11,36909.65,36909.66,15.01787,471
1.64385E+12,36911.64,36950.17,36898.31,36931.08,30.09345,681
1.64385E+12,36835.04,36887.99,36830,36876.29,39.71378,773
1.64384E+12,36923.98,36924.49,36883.85,36905.69,26.11747,539
1.64384E+12,37068.11,37098.75,37044,37046.15,7.79391,387
1.64384E+12,37032.67,37045.69,37029.13,37043.01,10.72434,390
1.64384E+12,36934.71,36968,36870.8,36967.99,17.3406,734
1.64384E+12,37065.23,37065.23,36851,36950.78,384.901,7986
1.64384E+12,37494.92,37494.92,37393.52,37428.38,57.52801,1180
1.64383E+12,37538.33,37549.81,37458.51,37469.76,39.0822,830
1.64383E+12,37593.16,37601.5,37569.12,37587.04,17.74383,535
1.64383E+12,37593.86,37610.98,37563.63,37563.63,43.68826,834
1.64383E+12,37558.13,37570.4,37521.83,37525.83,31.08373,736
1.64383E+12,37440,37470.48,37430.49,37431.86,24.10546,456
1.64383E+12,37455.91,37458.94,37416.09,37422.87,14.30724,594
1.64382E+12,37345.2,37362.86,37338.71,37352.99,11.42388,425
1.64382E+12,37354.45,37385.74,37346.93,37382.01,19.28608,606
1.64382E+12,37190,37219.65,37177.2,37185.4,18.99132,603
1.64382E+12,37333.6,37336.88,37238.82,37306.08,160.25811,2095
1.64382E+12,37486.27,37489.49,37389.97,37453.59,177.77492,2880
1.64381E+12,37610.69,37690.06,37610.69,37680.64,58.04742,1501
1.64381E+12,37962.83,38039.11,37910.61,37945.75,137.06335,2314
1.64381E+12,38400.08,38407.64,38385.8,38390,5.94942,354
1.64381E+12,38515.71,38529.48,38515,38529.47,5.56056,350
1.64381E+12,38715.03,38728.53,38682.9,38719.29,34.23343,1174
1.64381E+12,38580.09,38620,38552.86,38620,14.97626,627
1.6438E+12,38536.56,38539.97,38536.56,38539.95,4.61767,337
1.6438E+12,38476.71,38488.19,38471.24,38474.65,9.40576,445
1.6438E+12,38534.91,38536.81,38525.99,38529.36,6.41379,305
1.6438E+12,38547.61,38550.92,38545,38550.51,11.45012,365
1.6438E+12,38504.22,38516.15,38503.52,38511.86,6.53718,365
1.64379E+12,38473.35,38479.5,38450,38472.51,9.48831,567
1.64379E+12,38495.61,38495.62,38466.23,38487.56,18.51516,641
1.64379E+12,38380,38407.99,38377.07,38390.71,13.68988,762
1.64379E+12,38354.11,38354.12,38330.1,38340.36,15.70369,524
1.64379E+12,38322.33,38322.33,38311.06,38320,9.66121,298
1.64379E+12,38232.56,38272.48,38221.62,38272.47,8.46407,426
1.64378E+12,38442.2,38442.21,38345.14,38349.44,43.69123,1049
1.64378E+12,38398.38,38416.38,38398.37,38410.24,6.22622,307
1.64378E+12,38346.51,38372.08,38333,38359.8,14.11471,436
1.64378E+12,38479.98,38498.92,38478.32,38480.01,5.01134,274
1.64378E+12,38490.94,38537.55,38488.73,38527.78,23.65537,516
1.64377E+12,38481.17,38487.81,38471.21,38480.99,7.5533,414
1.64377E+12,38646.13,38649.75,38607.93,38614.98,19.63619,494
1.64377E+12,38686.44,38690.16,38671.24,38676.91,6.21549,385
1.64377E+12,38577.65,38599.34,38573.46,38595.09,5.19656,336
1.64377E+12,38401.23,38433.15,38397.54,38433.14,6.74024,439
1.64377E+12,38402.36,38438.19,38397.79,38399.92,14.84867,435
1.64376E+12,38520,38576.91,38512.36,38559.37,10.67438,431
1.64376E+12,38523.01,38568.53,38504.83,38511.2,25.92503,777
1.64376E+12,38720.95,38730.46,38675.93,38675.95,15.71739,586
1.64376E+12,38849.88,38863.13,38844.06,38857.53,6.88852,330
1.64376E+12,38670.34,38675,38654.3,38654.3,4.13147,238
1.64375E+12,38666.78,38675.85,38604.77,38604.77,20.25929,745
1.64375E+12,38817.42,38826.9,38812.01,38820,7.46991,329
1.64375E+12,38721.99,38742.22,38721.99,38737.01,8.12949,359
1.64375E+12,38635.68,38711.37,38635.68,38704.67,32.73494,724
1.64375E+12,38615.84,38630.96,38595.42,38618.65,8.14463,410
1.64375E+12,38482.72,38482.72,38448,38464.33,30.0357,552
1.64374E+12,38473.18,38478.86,38420,38420.74,18.94773,481
1.64374E+12,38566.54,38574.18,38532.37,38534.42,17.44022,520
1.64374E+12,38863.19,38863.19,38777.61,38778.12,13.99285,628
1.64374E+12,38791.51,38791.52,38744.72,38784.41,17.58566,508
1.64374E+12,38656.65,38738.99,38656.65,38720.18,34.81954,1071
1.64374E+12,39068.08,39096.1,39015,39036.93,102.21206,1270
1.64373E+12,38985.92,39029.16,38983.34,39015.03,99.64062,1852
1.64373E+12,38649,38681.7,38588.42,38595.58,141.69611,1079
1.64373E+12,38399.99,38432.94,38378.95,38387.52,17.73485,606
1.64373E+12,38264.16,38289.78,38190.42,38218.41,57.15836,1353
1.64373E+12,38986.56,38988.52,38903.73,38916.55,52.28336,1202
1.64372E+12,38944.21,38960.98,38936.84,38945.82,31.18365,941
1.64372E+12,38525.13,38528.73,38471.12,38488.01,45.00116,868
1.64372E+12,38646.41,38700,38645.95,38693.99,21.7675,660
1.64372E+12,38684,38686,38640,38663.76,40.42245,955
1.64372E+12,38412.84,38429.76,38372,38429.75,34.11435,742
1.64372E+12,38354.94,38369.12,38354.94,38361,15.239,381
1.64371E+12,38241.73,38261.11,38240.96,38261.11,7.40472,340
1.64371E+12,38218.04,38219.69,38170.37,38196.74,18.23857,567
1.64371E+12,38227.99,38294.59,38225.63,38287.09,25.57262,832
1.64371E+12,38400.01,38400.01,38284.26,38354.41,208.22433,3375
1.64371E+12,38998.65,39083.07,38898.76,38915.21,300.92416,8786
1.6437E+12,38523,38534.9,38515.89,38527.3,6.05836,387
1.6437E+12,38480.49,38496.74,38476.14,38485.12,11.30511,447
1.6437E+12,38403.87,38403.88,38378.82,38379.98,12.51933,488
1.6437E+12,38311,38350.68,38294.09,38332.81,47.53639,789
1.6437E+12,38292.33,38341.46,38290.23,38322.37,18.38733,685
1.6437E+12,38405.56,38429.46,38383.72,38401.36,34.82706,698
1.64369E+12,38567.15,38571.38,38562.59,38567.46,3.282,222
1.64369E+12,38571.63,38575.84,38544.19,38547.16,9.36125,397
1.64369E+12,38497.94,38505.24,38491.01,38491.01,6.9328,384
1.64369E+12,38576.47,38585,38565,38584.38,19.24402,572
1.64369E+12,38472.15,38478.61,38461.5,38466.87,17.76907,459
1.64368E+12,38402.94,38414.74,38397.51,38414.73,5.61013,411
1.64368E+12,38440.45,38462.66,38416.42,38434,37.617,778
1.64368E+12,38241.38,38279.2,38231.34,38233.88,46.6229,528
1.64368E+12,38283.16,38290.34,38282.4,38285,6.19593,398
1.64368E+12,38325.78,38325.97,38320.41,38325.97,11.1001,321
1.64368E+12,38392.58,38401.58,38382.89,38390.94,4.96904,270
1.64367E+12,38432.84,38436.34,38414.26,38420.78,19.38442,530
1.64367E+12,38432.16,38450,38427.22,38449.97,12.20379,336
1.64367E+12,38434.63,38469.62,38428.08,38443.33,8.46733,347
1.64367E+12,38649.99,38657.84,38596.57,38600.13,26.07684,581
1.64367E+12,38458.59,38477.41,38447,38447,10.29638,333
1.64366E+12,38438.01,38447.72,38405.34,38416.98,12.53157,377
1.64366E+12,38435.09,38465.23,38425.96,38454.05,20.41451,434
1.64366E+12,38487.59,38527.7,38482.29,38515.49,17.56037,555
1.64366E+12,38472.67,38490.75,38459.96,38468.3,54.65284,789
1.64366E+12,38532.16,38572.8,38532.15,38534.99,17.97148,668
1.64366E+12,38442,38497.98,38396.23,38488.5,49.40603,1013
1.64365E+12,38371.65,38396.77,38370.88,38396.58,12.71695,520
1.64365E+12,38530,38532.49,38442.74,38450.01,45.08978,1106
1.64365E+12,38312.55,38331.62,38295,38326.99,21.85174,785
1.64365E+12,38159.35,38233.08,38159.34,38200.66,29.55793,1093
1.64365E+12,37948.79,38000,37922.89,37952.65,57.31097,1058
1.64365E+12,37766.49,37871.03,37766.48,37811.67,72.82805,1750
1.64364E+12,37718.02,37765.02,37712.01,37761.08,17.51512,786
1.64364E+12,37646.03,37656.47,37604.9,37621.9,45.16242,1079
1.64364E+12,37447.26,37478.96,37400.03,37430.28,40.91951,1086
1.64364E+12,37225.2,37262.17,37219.43,37249.99,9.22102,370
1.64364E+12,37238.4,37250,37198.02,37233.8,40.10634,779
1.64363E+12,36992.71,37000.24,36955.77,36964.55,21.41318,607
1.64363E+12,37042.85,37131.41,37025.51,37075.53,65.85224,1294
1.64363E+12,37203.96,37238.28,37184.48,37188.02,30.64003,983
1.64363E+12,37158.04,37161.22,37133.01,37135.47,8.23494,388
1.64363E+12,37249.05,37250.01,37230.82,37234.24,12.7324,552
1.64363E+12,37203.2,37208.06,37195.68,37198.96,4.62716,284
1.64362E+12,37211.88,37215.39,37201.72,37202.29,9.06961,270
1.64362E+12,37117.84,37147.43,37113.52,37142.37,13.83748,332
1.64362E+12,37151.78,37156.44,37100,37110.95,14.72209,648
1.64362E+12,37182.95,37193.85,37170.4,37175.23,20.09822,753
1.64362E+12,37159.44,37165.48,37151.01,37155.41,4.72947,348
1.64361E+12,37053.43,37070,37049.74,37069.99,5.19237,258
1.64361E+12,37006.34,37012,36998.35,37002.68,7.8092,370
1.64361E+12,36980.06,36994.24,36972.59,36985.97,8.83837,402
1.64361E+12,36981.49,36984.62,36959.01,36962.55,11.58302,483
1.64361E+12,36941.47,36952.06,36921.84,36949.5,46.73719,534
1.64361E+12,36925.51,36949,36911.41,36947.11,10.48494,377
1.6436E+12,36915.4,36920.95,36903.55,36910.35,6.23012,340
1.6436E+12,36974.83,36986.21,36971.29,36972.7,4.91132,343
1.6436E+12,36977.39,36985.52,36965.21,36982.13,17.17096,509
1.6436E+12,36951.79,36959.13,36941.29,36951.26,15.01658,542
1.6436E+12,36949.71,36950,36902.9,36942.07,48.13786,911
1.64359E+12,36693.55,36714.65,36681,36693.32,17.97185,549
1.64359E+12,36862.08,36900,36862.08,36892.81,10.02563,418
1.64359E+12,36865.01,36897.53,36828.41,36897.52,42.81893,862
1.64359E+12,37579.51,37618.11,37574,37597.92,30.21325,676
1.64359E+12,37872.66,37874.91,37820.14,37821.27,29.51225,1115
1.64359E+12,38040.6,38040.6,37935.15,37978.94,32.20791,864
1.64358E+12,37933.81,38014.81,37913.77,38014.49,84.88647,1939
1.64358E+12,37682.1,37703.54,37679.7,37699.98,4.72264,421
1.64358E+12,37768.28,37779.8,37762.18,37779.13,6.25026,399
1.64358E+12,37546.44,37548.91,37525.18,37525.18,6.1297,300
1.64358E+12,37660.74,37709.02,37651.89,37703.68,7.66618,410
1.64357E+12,37689.22,37702.84,37686.67,37697.24,8.26803,365
1.64357E+12,37392.3,37409.18,37370.1,37380.36,34.03171,1049
1.64357E+12,37495.77,37508.53,37490.22,37492.73,16.52457,599
1.64357E+12,37763.48,37763.48,37711.05,37720,45.59629,1092
1.64357E+12,37882.04,37885.46,37869.57,37869.58,6.9121,456
1.64357E+12,37973.26,38010,37973.26,37998.57,11.09132,620
1.64356E+12,37913.65,37937.19,37913.65,37933.22,5.39717,270
1.64356E+12,37764,37798.71,37760,37797.08,11.68217,566
1.64356E+12,37885,37897.91,37884.99,37886.6,4.91388,350
1.64356E+12,37943.3,37946.84,37921.15,37940.38,10.21314,325
1.64356E+12,37958.39,37961.74,37946.26,37952,6.17509,342
